               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 111,            0.026456,            0.011057,                   0,             0.52317,             0.49576,             0.51262,             0.30386,            0.046162,            0.010166,                   0,           0.0073303,           0.0073303,           0.0073303
                 112,            0.026115,            0.010388,                   0,             0.57571,             0.53333,             0.55147,             0.29887,            0.045317,            0.010193,                   0,           0.0072872,           0.0072872,           0.0072872
                 113,            0.026008,            0.010876,                   0,             0.63473,             0.54062,             0.57392,             0.28495,            0.045892,            0.010447,                   0,           0.0072438,           0.0072438,           0.0072438
                 114,            0.025484,            0.010365,                   0,             0.61052,             0.51091,             0.56957,             0.30227,             0.04582,            0.010483,                   0,           0.0072003,           0.0072003,           0.0072003
                 115,            0.025816,            0.010761,                   0,             0.57895,             0.54074,             0.53992,              0.2774,            0.044553,            0.010669,                   0,           0.0071566,           0.0071566,           0.0071566
                 116,            0.025732,            0.010642,                   0,             0.68165,             0.44444,             0.53013,             0.27463,            0.045124,            0.010301,                   0,           0.0071127,           0.0071127,           0.0071127
                 117,            0.025274,            0.010651,                   0,             0.57249,             0.55549,             0.54566,             0.27298,            0.046331,            0.010654,                   0,           0.0070686,           0.0070686,           0.0070686
                 118,            0.025242,            0.010561,                   0,             0.65897,             0.45926,             0.51559,             0.25626,            0.045929,            0.010582,                   0,           0.0070243,           0.0070243,           0.0070243
                 119,            0.025719,            0.010535,                   0,             0.66504,             0.56296,             0.59242,              0.3155,            0.044236,              0.0103,                   0,           0.0069799,           0.0069799,           0.0069799
                 120,            0.025259,            0.010731,                   0,             0.66017,              0.5037,             0.56511,             0.27526,            0.044829,            0.010818,                   0,           0.0069353,           0.0069353,           0.0069353
                 121,            0.024719,            0.010633,                   0,             0.65042,              0.4963,              0.5231,             0.28257,            0.044803,            0.010387,                   0,           0.0068906,           0.0068906,           0.0068906
                 122,            0.025297,            0.010887,                   0,             0.60913,             0.45185,             0.48298,             0.26691,            0.044753,            0.010063,                   0,           0.0068457,           0.0068457,           0.0068457
                 123,            0.024578,            0.010766,                   0,             0.63289,              0.5108,             0.54389,             0.29341,            0.044581,            0.009956,                   0,           0.0068006,           0.0068006,           0.0068006
                 124,            0.024884,            0.010546,                   0,             0.63543,             0.50353,             0.50996,             0.26808,            0.044826,            0.010033,                   0,           0.0067555,           0.0067555,           0.0067555
                 125,            0.024642,            0.010629,                   0,             0.64479,             0.51111,             0.54516,             0.28108,            0.044847,            0.010087,                   0,           0.0067101,           0.0067101,           0.0067101
                 126,            0.024152,            0.010312,                   0,             0.57723,             0.52591,             0.52335,             0.28402,            0.044472,            0.010708,                   0,           0.0066647,           0.0066647,           0.0066647
                 127,            0.024435,            0.010611,                   0,             0.65467,             0.54768,             0.57008,             0.31793,            0.041939,           0.0099853,                   0,           0.0066191,           0.0066191,           0.0066191
                 128,            0.025051,            0.010479,                   0,             0.60331,             0.51852,             0.51838,             0.28034,              0.0431,            0.010508,                   0,           0.0065734,           0.0065734,           0.0065734
                 129,            0.024961,            0.010558,                   0,               0.569,             0.51852,             0.52723,             0.27416,            0.045305,            0.010699,                   0,           0.0065276,           0.0065276,           0.0065276
                 130,            0.024681,            0.010019,                   0,             0.56238,             0.46667,             0.50497,             0.26709,            0.044193,            0.010763,                   0,           0.0064816,           0.0064816,           0.0064816
                 131,            0.024394,            0.010203,                   0,             0.68963,              0.4444,             0.53915,             0.27131,            0.043743,            0.010834,                   0,           0.0064356,           0.0064356,           0.0064356
                 132,            0.024085,             0.01009,                   0,             0.57744,               0.496,             0.53117,             0.28207,            0.045537,            0.010552,                   0,           0.0063895,           0.0063895,           0.0063895
                 133,            0.023497,           0.0097287,                   0,             0.59324,             0.46667,             0.51926,             0.26634,            0.046401,            0.010654,                   0,           0.0063432,           0.0063432,           0.0063432
                 134,              0.0239,            0.010032,                   0,              0.6702,             0.46667,             0.55688,             0.30099,            0.045699,            0.010913,                   0,           0.0062969,           0.0062969,           0.0062969
                 135,            0.024378,            0.010041,                   0,             0.64753,              0.5035,             0.55945,             0.27952,            0.045872,             0.01136,                   0,           0.0062505,           0.0062505,           0.0062505
                 136,            0.023949,           0.0097251,                   0,             0.58114,              0.5037,             0.52659,             0.27819,            0.045786,            0.010984,                   0,            0.006204,            0.006204,            0.006204
                 137,            0.024057,           0.0099647,                   0,             0.70899,             0.48889,             0.58203,              0.3194,            0.045485,            0.010848,                   0,           0.0061574,           0.0061574,           0.0061574
                 138,            0.024287,           0.0098603,                   0,             0.65371,              0.5034,             0.55973,             0.31606,            0.045282,            0.010743,                   0,           0.0061107,           0.0061107,           0.0061107
                 139,            0.023636,           0.0099301,                   0,             0.64083,             0.55556,              0.5891,             0.30409,            0.045065,            0.010698,                   0,            0.006064,            0.006064,            0.006064
                 140,            0.023143,           0.0095452,                   0,             0.63676,              0.5324,             0.56141,             0.30817,            0.043877,             0.01069,                   0,           0.0060172,           0.0060172,           0.0060172
                 141,            0.023948,           0.0099003,                   0,             0.56532,             0.54074,             0.53893,             0.28687,            0.045179,            0.011164,                   0,           0.0059704,           0.0059704,           0.0059704
