Landfill_ID,Landfill_Name,Landfill_Alias,State,Address,City,County,Zipcode,Latitude,Longitude,Ownership_Type,Year_opened,Landfill_Closure_Year,Status,Current_Area,Current_Depth,Design_Capacity_tons,Waste_in_Place_tons,Annual_waste_acceptance_rate_tons
201,Lopez Canyon SLF,,CA,11950 Lopez Canyon Road,Sylmar,Los Angeles,91342,34.29028,-118.39111,Public,1975,1996,Closed,90,200,"19,203,287","19,103,290","570,035"
454,Richland Creek Road Landfill,UWL Inc-Richland Creek Road,GA,5691 South Richland Creek Road,Buford,Gwinnett,30518,34.127,-84.0353,Private,1989,2031,Open,173,,"23,232,703","19,045,819","886,402"
11040,Land Recovery Landfill,Land Recovery Inc. 304th Street Landfill,WA,30919 Meridian Street East,Graham,Pierce,98338,46.971,-122.2905,Private,1999,2032,Open,88.8,,"32,251,058","18,994,542","1,253,918"
12061,Apex Sanitary Landfill,,OH,11 County Road 78,Amsterdam,Jefferson,43903,40.435,-80.91,Private,2005,2037,Open,82,,"75,254,145","18,966,807","1,669,600"
1584,Bethel LF,"Big Bethel LF SLF Incorporated; USA Waste of Virginia Landfills, Inc.",VA,100 North Park Lane,Hampton,Hampton city,23666,37.07201,-76.42704,Private,1975,2093,Open,146.6,146,"52,449,240","18,892,738","766,431"
1575,Charles City County SLF,Chambers Charles City LF; Chambers LF; Charles City LF,VA,8000 Chambers Road,Charles City,Charles City,23030,37.43919,-77.13331,Private,1990,2053,Open,139,95,"45,170,371","18,703,275","753,794"
424,North Central Landfill,North Central LF Site 201,FL,"10 Environmental Loop South
7399 De Castro Road",Winter Haven,Polk,33880,28.02389,-81.847245,Public,1977,2022,Open,268.7,125,"23,447,824","18,492,058","567,535"
670,Valley View LF,Laidlaw LF,KY,9120 Sulphur Road,Sulphur,Trimble,40070,38.505,-85.29,Private,1983,2063,Open,178.7,,"28,372,681","18,352,643","390,261"
741,Brown Station Road Sanitary Landfill,,MD,3500 Brown Station Road,Upper Marlboro,Prince George's,20774,38.851,-76.789,Public,1968,2028,Open,259.3,60,,"18,301,227","296,165"
1810,Galveston County LF,,TX,3935 Avenue A,Alta Loma,Galveston,77510,29.3881,-95.0559,Private,1973,2083,Open,255,,"49,018,610","18,203,314","314,714"
1746,Douglas County Recycling and Disposal Facility LF,Pheasant Point,NE,14320 North 216th Street,Bennington,Douglas,68007,41.385,-96.241,Public,1989,2153,Open,187.5,162,"93,943,391","18,144,250","567,207"
2053,PBCSWA RRF Site #7,West Palm Beach #7; NCRRF (Site 7); North County LF; Palm Beach Renewable Energy Park (PBREP),FL,7501 N. Jog Road,West Palm Beach,Palm Beach,33412,26.763,-80.137436,Public,1989,2063,Open,206.5,,"50,967,207","18,141,170","615,586"
1001,Niagara Falls Landfill,"Niagara Recycling, Incorporated",NY,5600 Niagara Falls Boulevard,Niagara Falls,Niagara,14304,43.09076,-78.9998,Private,1971,2025,Open,205,,"22,822,752","18,127,355","602,466"
2384,Southeast OKC Landfill,Bryant Street Landfill,OK,7001 S. Bryant Street,Oklahoma City,Oklahoma,73149,35.3972,-97.4592,Private,1965,2067,Open,130.6,112,"41,991,349","18,028,951","466,986"
1794,Sunrise Landfill,,NV,7900 E. Vegas Valley Drive,Las Vegas,Clark,89142,36.141201,-114.99908,Public,1952,1993,Closed,400,,"18,834,924","18,000,000","448,451"
2277,Front Range Landfill,,CO,1830 Weld County Road 5,Erie,Weld,80516,40.020405,-105.012673,Private,1996,2048,Open,78.3,,"39,434,597","17,971,193","1,873,057"
12162,"Sunny Farms Landfill, LLC",,OH,12500 West County Road 18,Fostoria,Seneca,44830,41.108433,-83.413297,Private,1970,2039,Open,116.2,,"35,722,859","17,860,046","1,804,989"
1894,Oakland Heights Development Landfill,,MI,2350 Brown Road,Auburn Hills,Oakland,48326,42.70846,-83.24873,Private,1985,2024,Open,99.8,110,"19,148,131","17,848,309","304,073"
10403,Eagle Point Landfill LLC,,GA,8880 Old Federal Road,Ball Ground,Forsyth,30107,34.325556,-84.240833,Private,2002,2035,Open,81.5,,"33,782,096","17,807,184","981,156"
1961,Little Dixie Landfill,,MS,1716 N County Line Road,Ridgeland,Madison,39157,32.4088,-90.24325,Private,1979,2045,Open,149.3,,"20,509,099","17,719,716","190,633"
20803,Edgeboro LF,,NJ,Edgeboro Road,East Brunswick,Middlesex,08816,40.474167,-74.394833,Private,1973,1994,Closed,,,"17,640,000","17,640,000","154,350"
1616,Hidden Valley LF,,WA,17925 Meridian Street East,Puyallup,Pierce,98375,47.0943,-122.2937,Private,1965,1998,Closed,87,,,"17,425,280","235,833"
1290,Lake View LF,,PA,851 Robison Road East,Erie,Erie,16509,42.0619,-80.0178,Private,1972,2086,Open,151.3,108,"37,723,990","17,274,948","193,682"
354,Spadra LF,,CA,4125 W. Valley Boulevard,Walnut,Los Angeles,91789,34.03864,-117.82379,Public,1957,2000,Closed,173,,,"17,268,344","169,118"
461,"WI Taylor County Disposal, LLC",Southern States Landfill; Veolia ES Taylor County Landfill,GA,33 Stewart Road,Mauk,Taylor,31058,32.462263,-84.371526,Private,1989,2064,Open,142,,"51,117,057","17,224,305","463,484"
10400,"Chesser Island Road Landfill, Inc. MSWL",,GA,Highway 121 S. (SR 23) at Chesser Island Road,Folkston,Charlton,31537,30.7079,-82.0811,Private,1992,2065,Open,82,200,"67,042,073","17,182,772","1,713,227"
1463,City of Fort Worth Southeast Landfill,,TX,6288 Salt Road,Forest Hill,Tarrant,76140,32.647501,-97.239168,Public,1969,2036,Open,129.5,,"32,702,781","17,078,673","954,433"
1891,Brent Run Landfill,Brent Run Generating Station,MI,8335 Vienna Road,Montrose,Genesee,48457,43.176846,-83.838258,Private,1993,2050,Open,97.6,,"31,621,005","16,991,700","405,229"
10180,R & B (Banks) Landfill,Chambers R & B Landfill,GA,610 Bennett Road,Homer,Banks,30547,34.35184,-83.42719,Private,1988,2052,Open,110.6,,"34,472,200","16,940,887","1,373,938"
1236,Quarry LF,,OK,4041 N. 141st East Avenue,Tulsa,Tulsa,74116,36.20683,-95.83306,Private,1989,2037,Open,127.6,,"24,613,395","16,885,974","493,001"
1246,Coffin Butte LF,,OR,28972 Coffin Butte Road,Corvallis,Benton,97330,44.69915,-123.22506,Private,1978,2044,Open,82,,"39,154,705","16,817,397","1,033,753"
137,Tri-Cities Landfill,Durham Road SLF,CA,7010 Auto Mall Parkway,Fremont,Alameda,94538,37.49227,-121.99229,Private,1967,2012,Closed,115,104,"17,343,900","16,814,600","87,661"
1542,Salt Lake Valley LF,Salt Lake County SWM Facility,UT,6030 West 1300 South,Salt Lake City,Salt Lake,84104,40.746,-112.042,Public,1982,2082,Open,227.8,,"43,739,621","16,812,668","382,438"
467,Live Oak LF,,GA,1189 Henrico Road,Conley,DeKalb,30288,33.6706,-84.3428,Private,1986,2004,Closed,130,,"16,745,406","16,745,404","1,129,033"
1511,Texas Disposal Systems LF,,TX,"12200 Carl Road, at INT with FM 1327
5 miles S of Austin, 3 miles E of I-35",Creedmoor,Travis,78610,30.109,-97.757,Private,1991,2046,Open,101,,"31,176,902","16,672,244","1,023,445"
2075,Old Dominion LF,,VA,2001 Charles City Road,Richmond,Henrico,23231,37.508,-77.376,Private,1994,2048,Open,114.2,,"34,741,581","16,630,130","493,666"
2074,ECDC Environmental Landfill,,UT,1111 West Highway 123,East Carbon,Carbon,84520,39.534,-110.448,Private,1992,3000,Open,139,,"482,003,988","16,621,639","373,776"
343,Toyon Canyon LF,Toyon Canyon Park Reclamation Project,CA,5050 Mt Hollywood Drive,Los Angeles,Los Angeles,90027,34.1444,-118.3012,Public,1957,1985,Closed,90,290,,"16,574,265","571,526"
2281,Sycamore Ridge Landfill & Victory Landfill,Victory Environmental Services Landfill,IN,"5621 East Cottom Drive
12247 South Mill Street, Terre Haute",Pimento,Vigo,47866,39.3055,-87.3315,Private,1972,2051,Open,228,100,"30,893,129","16,560,564","472,762"
1248,"Riverbend Landfill Company, Inc.",,OR,13469 SW Highway 18,McMinnville,Yamhill,97128,45.161,-123.247,Private,1982,2035,Open,84.7,,,"16,558,361","114,027"
1006,Ontario County SLF,,NY,"3555 Post Farm Road
1879 State Route 5 & 20",Stanley,Ontario,14561,42.8591,-77.0804,Public,1974,2028,Open,106.1,,"19,634,655","16,545,573","1,013,964"
1580,I-95 Landfill,I-95 Resource Recovery and Land Reclamation Project; I-95 Lorton LF,VA,9850 Furnace Road,Lorton,Fairfax,22079,38.68809,-77.23734,Public,1973,1995,Closed,250,70,"17,832,652","16,544,910","79,814"
536,County Line LF,,IN,7922 N. Old U.S. Highway 31,Argos,Fulton,46501,41.16767,-86.23489,Private,1975,2083,Open,123.1,,"45,046,482","16,362,614","494,734"
1943,Laubscher Meadows LF,,IN,2020 Laubscher Road,Evansville,Vanderburgh,47720,38.0411,-87.6485,Private,1980,2060,Open,131.6,90,"24,482,325","16,323,455","268,224"
483,Greene Valley RDF,Greene Valley LF,IL,9 S. 610 Greene Road,Naperville,DuPage,60565,41.73045,-88.07444,Public,1974,1996,Closed,14,,"16,282,282","16,282,279","707,925"
1829,Cherry Island Landfill,Cereza Landfill,DE,1706 E. 12th Street,Wilmington,New Castle,19809,39.7308,-75.52,Public,1985,2060,Open,221.6,,"25,746,677","16,273,155","500,192"
961,L & D LF,East Hampton Power Production Plant; Landfill and Development,NJ,"North of Route 38
1 mile West of Route 206",Mount Holly,Burlington,08060,39.9835,-74.7725,Private,1968,1986,Closed,151,,"16,271,044","16,271,041","856,371"
943,Gloucester County Solid Waste Complex,Gloucester County SLF,NJ,503 Monroeville Road,Swedesboro,Gloucester,08085,39.7125,-75.285,Public,1987,2050,Open,,,"16,317,000","16,193,825","1,006,966"
1790,Skunk Creek Landfill,,AZ,3165 W. Happy Valley Road,Phoenix,Maricopa,85027,33.71276,-112.12764,Public,1973,2005,Closed,422.9,,"16,125,406","16,125,406","1,011,198"
1198,Kimble Sanitary LF,,OH,3596 SR 39 NW,Dover,Tuscarawas,44622,40.51139,-81.54137,Private,1960,2040,Open,96.1,175,"40,731,297","16,087,293","1,190,729"
258,Redwood SLF,,CA,8950 Redwood Highway,Novato,Marin,94945,38.1661,-122.57922,Private,1958,2034,Open,222.5,,"23,938,097","16,076,533","307,676"
495,Countryside LF,ARF Landfill/Formerly Olney LF,IL,31725 N. Route 83,Grayslake,Lake,60030,42.32424,-88.0289,Private,1978,2025,Open,134,,"18,796,217","15,997,435","427,902"
720,Colonial LF,,LA,5328 Highway 70,Sorrento,Ascension,70778,30.149167,-90.872778,Private,1973,2093,Open,106.3,,"27,975,238","15,926,358","222,982"
475,Lake LF,,IL,1300 Willow Road,Northbrook,Cook,60062,42.1055,-87.8125,Private,1970,1993,Closed,167,,"15,786,502","15,786,494","657,771"
1881,"City Sand & Landfill, Inc.",,MI,46805 Willow Road,Belleville,Wayne,48111,42.1156,-83.4938,Private,1959,1993,Closed,184,,"16,202,773","15,739,832","462,936"
1712,Emerald Park Landfill LLC,"Veolia ES Emerald Park Landfill, LLC",WI,W124 S10629 S 124th Street,Muskego,Waukesha,53150,42.851,-88.0745,Private,1995,2035,Open,80.8,75,"23,508,546","15,710,267","478,524"
945,Middlesex County LF,Edgeboro (MCUA) LF (Phases I & II),NJ,53 Edgeboro Road,East Brunswick,Middlesex,08816,40.4688,-74.3961,Public,1992,2030,Open,220.1,,"20,788,841","15,623,304","558,563"
1900,C&C Landfill,Turkeyville; Marshall Landfill,MI,14800 P Drive North,Marshall,Calhoun,49068,42.36108,-85.0087,Private,1970,2109,Open,106.8,73,"15,726,893","15,586,280","509,514"
1929,Sonoma County Central Disposal Site,"Central Disposal Site (Sonoma) - Phases I, II, & III",CA,500 Mecham Road,Petaluma,Sonoma,94952,38.29694,-122.74222,Public,1971,2042,Open,135.4,150,"19,593,354","15,494,063","345,314"
1110,Uwharrie Environmental Regional LF,,NC,501 Landfill Road,Mount Gilead,Montgomery,27306,35.3415,-79.961,Private,1997,2067,Open,107,,"24,716,207","15,413,853","460,393"
55,Badlands SLF,,CA,31125 Ironwood Avenue,Moreno Valley,Riverside,92555,33.95349,-117.11758,Public,1966,2040,Open,109.6,140,"27,562,500","15,382,327","886,790"
2245,Noble Road LF,Oakland Marsh LF; Milliron Landfill,OH,170 Noble Road East,Shiloh,Richland,44878,40.97586,-82.48737,Private,1997,2033,Open,45.5,,"30,033,660","15,322,161","1,152,078"
725,Jefferson Parish SLF,Kelvin LF; Waggaman Landfill,LA,5800 Highway 90 W,Avondale,Jefferson,70094,29.926,-90.254,Public,1982,2050,Open,303.5,50,"23,495,250","15,303,544","352,314"
2165,Ada County Landfill,Hidden Hollow Landfill,ID,10300 Seamans Gulch Road,Boise,Ada,83714,43.698,-116.283,Public,1972,2100,Open,135,,"51,609,362","15,194,709","487,950"
2000,Oakridge Landfill Inc.,,SC,2183 Highway 78,Dorchester,Dorchester,29437,33.135913,-80.3963,Private,1987,2043,Open,116.3,200,"31,635,415","15,149,999","849,762"
1327,North Shelby Landfill,,TN,7111 Old Millington Road,Millington,Shelby,38053,35.327,-89.945,Private,1988,2165,Open,175.1,,"77,723,610","15,145,099","350,934"
320,West Contra Costa SLF,West County LF,CA,1 Parr Boulevard,Richmond,Contra Costa,94801,37.96778,-122.37639,Private,1953,2006,Closed,174,,,"14,950,000","296,676"
10480,Camino Real Landfill,,NM,1000 Camino Real Boulevard,Sunland Park,Dona Ana,88063,31.79,-106.592,Private,1977,2060,Open,198,,"59,627,675","14,947,381","476,287"
42,American Avenue Landfill,,CA,18950 West American Avenue,Kerman,Fresno,93630,36.66171,-120.1457,Public,1971,2044,Open,246,100,"26,838,800","14,940,418","655,171"
409,Springhill Regional Landfill,Springhill North LF & Springhill South LF,FL,4945 W State Hwy 273,Campbellton,Jackson,32426,30.92104,-85.42854,Private,1983,2074,Open,128.7,131,"50,527,993","14,932,511","1,016,942"
1880,Citizens Disposal Landfill,,MI,2361 West Grand Blanc Road,Grand Blanc,Genesee,48439,42.91468,-83.72249,Private,1955,2035,Open,156.8,99,"19,376,515","14,912,461","497,102"
1266,Lanchester LF,Chester County Solid Waste LF,PA,7224 Division Highway,Narvon,Lancaster,17555,40.1067,-75.9456,Public,1975,2029,Open,152,150,"18,435,575","14,912,007","304,414"
812,Burnsville SLF,Burnsville-Kraemer LF,MN,2650 West Cliff Road,Burnsville,Dakota,55337,44.782,-93.319,Private,1962,2093,Open,170.8,79,"23,218,143","14,906,116","295,403"
434,Tomoka Farms Road LF,Class I LF & closed LF,FL,1990 Tomoka Farms Road,Port Orange,Volusia,32128,29.1285,-81.0806,Public,1977,2023,Open,292,204,"18,214,658","14,728,707","518,214"
1667,Glacier Ridge Landfill LLC,"Hechimovich SLF; Veolia ES Glacier Ridge Landfill, LLC",WI,N7296 County Road V,Horicon,Dodge,53032,43.465,-88.555,Private,1960,2025,Open,125.9,80,"18,245,763","14,696,501","665,982"
1276,Arden LF,,PA,200 Rangos Lane,Washington,Washington,15301,40.2083,-80.2647,Private,1977,2088,Open,141.7,,"42,740,690","14,680,462","572,625"
1737,Denver Regional Landfill (South),,CO,1441 Weld County Road 6,Erie,Weld,80516,40.02918,-105.02982,Private,1980,2020,Closed,119.6,250,"15,597,989","14,667,673","1,193"
2333,Brunswick Waste Management Facility,,VA,107 Mallard Crossing Road,Lawrenceville,Brunswick,23868,36.745,-77.8035,Private,1997,2087,Open,125,,"19,507,269","14,658,219","314,216"
2062,Cerro Colorado LF,,NM,18000 Cerro Colorado SW,Albuquerque,Bernalillo,87121,35.0105,-106.877,Public,1990,2076,Open,215.5,100,"50,634,518","14,642,183","513,193"
1622,"Olympic View Sanitary LF, Inc. (OVSL)","Olympic View Sanitary LF, Inc. (OVSL)",WA,10015 SW Barney White Road,Port Orchard,Kitsap,98367,47.501,-122.782,Private,1963,2003,Closed,65,,"14,612,441","14,612,441","32,526"
1184,"Cherokee Run Landfill, Inc.","Allied Waste Systems LF, Logan County-Bellefontaine LF",OH,2946 U.S. Route 68 North,Bellefontaine,Logan,43311,40.4145,-83.725,Private,1972,2061,Open,120,,"25,927,834","14,472,315","356,484"
1202,Evergreen Recycling & Disposal LF,Evergreen LF,OH,2625 East Broadway Street,Northwood,Wood,43619,41.60598,-83.51224,Private,1973,2070,Open,150,,"20,545,616","14,438,651","144,843"
1798,Salt River Landfill,,AZ,13602 N. Beeline Highway,Scottsdale,Maricopa,85256,33.508775,-111.778214,Public,1993,2032,Open,138.5,,"22,996,457","14,428,208","434,708"
850,Oak Ridge Landfill,"West County Disposal SLF; Veolia ES Oak Ridge Landfill, Inc.",MO,1741 Sulphur Spring Road,Ballwin,St. Louis,63021,38.55868,-90.5266,Private,1973,2011,Closed,119,,"14,245,573","14,245,566","272,948"
1695,Ridgeview RDF,,WI,6207 Hempton Lake Road,Whitelaw,Manitowoc,54247,44.1725,-87.8418,Private,1976,2034,Open,104.8,88,"23,394,004","14,161,544","406,750"
1674,Kestrel Hawk Landfill,Kestrel Hawk Park LF,WI,1989 Oakes Road,Racine,Racine,53406,42.7074,-87.8703,Private,1963,2024,Open,117.1,,"19,515,458","14,124,949","169,232"
1226,Oklahoma City Landfill,Oklahoma LF,OK,7600 SW 15th Street,Oklahoma City,Oklahoma,73128,35.4455,-97.64,Private,1981,2025,Open,131.1,,,"14,120,663","659,973"
10540,North Dade Landfill,,FL,21500 NW 47th Avenue,Opa-Locka,Miami-Dade,33055,25.9679,-80.2862,Public,1952,2024,Open,179.9,,,"14,113,650","207,396"
448,Seminole Road MSW Landfill,DeKalb County-Seminole Road MSW Landfill,GA,4203 Clevemont Road,Ellenwood,DeKalb,30294,33.6552,-84.2525,Public,1977,2074,Open,175,56,"53,773,364","14,106,081","551,480"
1714,St. Johns LF,,OR,9387 N. Columbia Boulevard,Portland,Multnomah,97203,45.6083,-122.7589,Public,1940,1991,Closed,238,80,"14,001,750","14,000,000","42,096"
213,Milliken SLF,,CA,2050 S. Milliken Avenue,Ontario,San Bernardino,91761,34.0365,-117.5583,Public,1957,1999,Closed,13.4,150,"17,400,000","13,973,400","13,000"
21,Timberlands Landfill,Escambia County Environmental Corporation; Escambia SLF,AL,22800 Highway 41,Brewton,Escambia,36426,31.2593,-87.1923,Private,1993,2066,Open,105.6,,"22,340,335","13,937,248","249,657"
2247,Suburban South R&D,WMI Suburban R&D LF,OH,3415 Township Road 447,Glenford,Perry,43739,39.876,-82.2885,Private,1982,2090,Open,85,,"47,538,475","13,931,016","420,661"
1264,Dauphin Meadows LF,"Fulkroad, Millersburg MW",PA,3035 Route 209,Millersburg,Dauphin,17061,40.54772,-76.86956,Private,1978,2002,Closed,51,,"13,809,980","13,809,980","145,471"
992,Mill Seat LF,Riga/Mill Seat Landfill,NY,303 Brew Road,Bergen,Monroe,14416,43.06504,-77.9328,Public,1993,2060,Open,90,,"40,423,919","13,804,946","741,782"
1772,Southwest Regional Landfill,Buckeye,AZ,24427 S Highway 85,Buckeye,Maricopa,85326,33.34469,-112.62391,Public,1997,2131,Open,101,,"29,004,965","13,751,463","749,882"
2043,Two Pine Landfill,Phase 1 and Phase 2,AR,100 Two Pine Drive,North Little Rock,Pulaski,72117,34.8371,-92.1497,Private,1981,2061,Open,85,93,"32,562,361","13,670,630","455,300"
1940,Westside Recycling and Disposal Facility,Three Rivers,MI,14094 M-60 West,Three Rivers,St. Joseph,49093,41.91555,-85.692,Private,1970,2113,Open,81.2,,"55,549,408","13,574,734","439,344"
2068,Autumn Hills Recycling & Disposal Facility,,MI,700 56th Avenue,Zeeland,Ottawa,49464,42.781,-85.9207,Private,1992,2088,Open,73,,"42,583,267","13,529,031","376,657"
273,Santiago Canyon SLF,,CA,3099 Santiago Canyon Road,Orange,Orange,92862,33.77639,-117.74111,Public,1968,2000,Closed,112.6,270,"13,524,435","13,524,431","3,314"
1890,Granger Wood Street Landfill,Granger Landfill #1,MI,16980 Wood Road,Lansing,Clinton,48906,42.76355,-84.55778,Private,1974,2060,Open,163,,"22,749,369","13,405,252","576,319"
2152,Hickory Meadows Landfill LLC,"Veolia ES Hickory Meadows Landfill, LLC",WI,W3105 Schneider Road,Hilbert,Calumet,54129,44.105,-88.192,Private,1999,2029,Open,57,,"21,088,169","13,285,697","727,662"
1242,Finley Buttes Regional Landfill,,OR,73221 Bombing Range Road,Boardman,Morrow,97818,45.7447,-119.623,Private,1990,2242,Open,89.7,,"85,014,551","13,264,077","757,471"
471,Five Oaks RDF,Christian County LF,IL,890 E. 1500 North Road,Taylorville,Christian,62568,39.54693,-89.29487,Private,1978,2068,Open,103.1,,"20,142,848","13,257,880","153,028"
987,Chaffee LF,CID Landfill,NY,10860 Olean Road,Chaffee,Erie,14030,42.582,-78.505,Private,1958,2026,Open,86,102,"16,022,743","13,243,924","692,930"
1262,Frey Farm-Creswell LF,Lancaster County LF,PA,3049 River Road,Conestoga,Lancaster,17516,39.955047,-76.446215,Public,1969,2038,Open,93,120,"20,803,562","13,216,943","432,221"
2267,Broadhurst Environmental Landfill,,GA,4800 Broadhurst Road West,Screven,Wayne,31560,31.4708,-81.9411,Private,1993,2147,Open,81.5,,"64,334,141","13,216,393","446,950"
816,Elk River SLF Inc.,,MN,22460 Hwy 169 NW,Elk River,Sherburne,55330,45.37721,-93.56445,Private,1972,2049,Open,119.5,,"17,540,402","13,048,363","474,860"
787,Fitchburg-Westminster LF,Fitchburg MSW Landfill,MA,101 Fitchburg Road,Westminster,Worcester,01473,42.53596,-71.85388,Private,1972,2025,Open,76,,"13,056,471","12,922,896","520,944"
485,Esarey Landfill,Esarey LF,IL,,White Hall,Greene,,,,Private,1974,1993,Closed,,,,"12,919,592","1,202,280"
559,Prairie View RDF,Prairie View LF,IN,15055 Shively Road,Bremen,St. Joseph,46506,41.5005,-86.1725,Private,1981,2045,Open,119.3,,"24,735,240","12,914,889","411,847"
268,San Marcos LF,,CA,1595 San Elijo Road,San Marcos,San Diego,92078,33.07833,-117.165,Public,1979,1997,Closed,102,,"12,902,208","12,902,208","679,064"
775,Chicopee Landfill (WMI),"United Waste LF #2, Partyka LF, Connecticut Valley Sanitary Waste Disposal",MA,161 New Lombard Road,Chicopee,Hampden,01020,42.1659,-72.538,Private,1967,2020,Closed,75.5,105,"16,150,632","12,870,494","229,618"
